S003,S007,S017,S019,X001,X003,X007,X011,X025A,X047,C001,D057,D063_B
DEU,2760600301,0.6534913544138324,0.4790992334412261,2,22,2,0,NA,1,2,3,1
DEU,2760600302,0.8457127468596043,0.6200240079615867,2,61,6,0,NA,5,2,1,2
DEU,2760600303,0.5580456071270281,0.409124345401047,1,24,6,0,NA,6,3,3,2
DEU,2760600304,1.1358350826638668,0.8327236676421311,2,46,3,2,NA,6,2,4,1
DEU,2760600305,1.0551205118071803,0.7735487623219798,2,39,1,2,NA,7,2,3,1
DEU,2760600306,0.988216418853729,0.7244988408018541,1,25,2,0,NA,7,2,2,3
DEU,2760600307,0.9792140332575461,0.7178988513618373,1,69,2,1,NA,5,2,2,1
DEU,2760600308,0.6764065177495711,0.4958992065612691,1,55,1,0,NA,6,2,2,1
DEU,2760600309,1.0880610591023048,0.7976987236820416,2,53,1,4,NA,3,2,4,1
DEU,2760600310,0.9094455448871275,0.6667489332017064,1,76,1,6,NA,6,1,2,2
DEU,2760600311,1.0649412960939253,0.780748750801998,2,29,2,0,NA,7,2,2,1
DEU,2760600312,4.697506183990102,3.4439194897288137,2,43,3,0,NA,4,3,3,1
DEU,2760600313,4.500169799728317,3.299244721208443,2,50,1,2,NA,5,2,3,1
DEU,2760600314,4.049948220082844,2.969170249327598,1,67,5,4,NA,5,3,2,1
DEU,2760600315,4.697506183990102,3.4439194897288137,2,43,6,1,NA,3,3,3,2
DEU,2760600316,2.882297888323376,2.113121619005408,2,43,2,1,NA,5,2,3,1
DEU,2760600317,4.954278773153959,3.6321691885292955,1,54,1,2,NA,5,3,2,1
DEU,2760600318,10.28430484511224,7.539812936299296,2,27,6,0,NA,7,2,3,1
DEU,2760600319,2.855597631043788,2.093546650325358,1,44,2,1,NA,7,3,2,2
DEU,2760600320,4.7415974134441345,3.476244438008896,2,31,6,0,NA,2,3,2,1
DEU,2760600321,4.889829876272193,3.5849192641291734,2,53,6,0,NA,3,3,3,1
DEU,2760600322,2.7611748821201862,2.0243217610851807,2,54,1,2,NA,5,3,3,1
DEU,2760600323,5.394679568512686,3.9550436719301216,2,72,3,2,NA,3,2,3,1
DEU,2760600324,3.761360381823386,2.757595587847057,1,72,5,3,NA,4,2,3,1
DEU,2760600325,1.2140944574488672,0.890098575842278,2,61,1,3,NA,7,2,2,1
DEU,2760600326,3.316151494157607,2.4311961100862223,2,73,1,1,NA,5,3,2,1
DEU,2760600327,2.1500356599429424,1.576272477964034,2,62,1,2,NA,6,2,1,1
DEU,2760600328,1.9786834341065038,1.4506476789637124,2,60,1,3,NA,8,2,3,1
DEU,2760600329,1.6613493418410519,1.2179980512031172,2,25,6,0,NA,NA,2,3,1
DEU,2760600330,4.954278773153959,3.6321691885292955,1,52,1,1,NA,5,3,3,1
DEU,2760600331,4.404724052441512,3.229269833168264,2,23,6,0,NA,3,3,3,1
DEU,2760600332,1.5905578551074304,1.1660981342429841,1,31,1,0,NA,5,3,2,2
DEU,2760600333,0.6482740627614991,0.4752742395612164,2,29,6,0,NA,5,2,3,1
DEU,2760600334,0.6422383724186036,0.470849246641205,2,38,1,2,NA,6,2,4,1
DEU,2760600335,0.9714392456972061,0.7121988604818227,1,62,1,2,NA,6,2,2,1
DEU,2760600336,1.056552709515664,0.7745987606419824,2,22,6,1,NA,3,2,1,1
DEU,2760600337,0.6422383724186036,0.470849246641205,2,34,1,1,NA,5,2,2,1
DEU,2760600338,0.6482740627614991,0.4752742395612164,2,20,6,0,NA,7,2,4,1
DEU,2760600339,10.14824606280629,7.440063095899039,1,35,6,0,NA,2,1,1,2
DEU,2760600340,2.390542575131878,1.7525971958444855,2,51,1,2,NA,7,2,1,1
DEU,2760600341,3.5063268898769735,2.5706208870065788,1,62,1,0,NA,6,2,2,1
DEU,2760600342,0.981566929492912,0.7196238486018417,2,44,NA,NA,NA,NA,2,NA,2
DEU,2760600343,1.8371004606392616,1.346847845043447,2,76,NA,NA,NA,NA,3,1,NA
DEU,2760600344,0.7788086539061531,0.5709740864414612,1,63,2,0,NA,8,2,1,3
DEU,2760600345,0.981566929492912,0.7196238486018417,2,42,1,1,NA,5,2,2,2
DEU,2760600346,3.735069323889079,2.7383206186870077,2,45,NA,NA,NA,NA,3,NA,2
DEU,2760600347,1.5324515480775218,1.1234982024028752,2,54,1,2,NA,8,3,1,1
DEU,2760600348,0.9203916273733955,0.6747739203617269,2,24,6,0,NA,6,2,1,1
DEU,2760600349,0.9203916273733955,0.6747739203617269,2,24,6,0,NA,7,2,2,3
DEU,2760600350,1.8545937326500261,1.3596728245234797,2,18,6,0,NA,NA,NA,1,1
DEU,2760600351,1.3792063932697698,1.011148382162588,1,66,4,2,NA,4,3,2,NA
DEU,2760600352,0.9117984411224934,0.6684739304417107,2,31,1,2,NA,7,2,3,1
DEU,2760600353,1.3918915729734822,1.0204483672826117,1,26,6,0,NA,NA,2,1,1
DEU,2760600354,1.280896250565998,0.9390734974824033,1,86,5,2,NA,NA,3,2,2
DEU,2760600355,1.1788010139183769,0.8642236172422119,1,75,1,1,NA,4,1,1,1
DEU,2760600356,1.7381765189175684,1.2743229610832614,2,42,1,3,NA,3,2,3,1
DEU,2760600357,1.1788010139183769,0.8642236172422119,1,74,5,2,NA,5,2,1,1
DEU,2760600358,1.2692340692254882,0.9305235111623813,1,66,1,2,NA,7,2,1,1
DEU,2760600359,0.7788086539061531,0.5709740864414612,1,64,1,2,NA,7,2,2,1
DEU,2760600360,1.3792063932697698,1.011148382162588,1,60,3,1,NA,1,3,NA,1
DEU,2760600361,0.9117984411224934,0.6684739304417107,2,38,1,2,NA,6,2,3,1
DEU,2760600362,0.9724622440604087,0.7129488592818246,1,45,1,4,NA,4,3,2,NA
DEU,2760600363,1.6147006164790123,1.1837981059230296,2,31,1,2,NA,4,2,3,1
DEU,2760600364,1.280896250565998,0.9390734974824033,1,78,5,3,NA,2,1,2,1
DEU,2760600365,1.6871289005937578,1.2368980209631655,1,54,6,0,NA,1,2,NA,1
DEU,2760600366,1.8371004606392616,1.346847845043447,2,77,1,2,NA,5,1,2,1
DEU,2760600367,1.4860074223881228,1.089448256882788,2,36,1,1,NA,5,1,1,1
DEU,2760600368,1.584931364109816,1.1619731408429737,1,47,1,2,NA,7,2,NA,1
DEU,2760600369,1.280896250565998,0.9390734974824033,1,70,1,1,NA,1,1,2,1
DEU,2760600370,1.5486149222161232,1.1353481834429056,1,50,3,0,NA,5,2,3,2
DEU,2760600371,1.175732018828769,0.861973620842206,1,74,1,3,NA,5,2,2,1
DEU,2760600372,2.252233196426884,1.6511973580842259,1,33,1,3,NA,3,3,2,2
DEU,2760600373,1.6863105019031956,1.236298021923164,2,70,1,2,NA,6,1,1,1
DEU,2760600374,1.4821200286079532,1.086598261442781,2,32,1,5,NA,2,3,3,1
DEU,2760600375,1.175732018828769,0.861973620842206,1,27,1,1,NA,4,2,3,1
DEU,2760600376,0.8631037190340488,0.6327739875616194,2,53,1,3,NA,6,2,3,1
DEU,2760600377,1.1323568882289778,0.8301736717221245,2,70,5,2,NA,5,2,3,1
DEU,2760600378,0.41451893676970086,0.3038995137607778,2,64,6,0,NA,4,2,3,1
DEU,2760600379,0.5795285727542832,0.42487432020108734,2,56,1,3,NA,7,2,2,1
DEU,2760600380,0.5993747410004139,0.4394242969211245,1,42,1,2,NA,4,2,3,1
DEU,2760600381,0.5672525923958517,0.41587433460106427,2,19,6,0,NA,NA,2,3,3
DEU,2760600382,0.9244836208262058,0.6777739155617345,2,28,1,1,NA,6,2,1,1
DEU,2760600383,0.675588119059009,0.49529920752126755,2,69,5,0,NA,3,2,2,3
DEU,2760600384,0.8578864273817155,0.6289489936816096,1,26,6,0,NA,6,2,NA,1
DEU,2760600385,0.6050012319980284,0.44354929032113516,2,45,1,0,NA,6,2,2,1
DEU,2760600386,3.2355392231372404,2.3720962046460707,1,66,1,1,NA,6,2,3,3
DEU,2760600387,7.624202201276471,5.589591056654305,1,24,6,0,NA,6,2,3,2
DEU,2760600388,3.2652061756701163,2.3938461698461264,1,85,1,0,NA,6,1,1,3
DEU,2760600389,4.244727108436623,3.1119700208479646,2,51,1,2,NA,6,2,3,1
DEU,2760600390,4.4309128105395,3.248469802448314,2,47,2,0,NA,6,2,3,1
DEU,2760600391,3.0050576919076906,2.2031214750056383,1,87,1,2,NA,7,3,3,2
DEU,2760600392,3.2652061756701163,2.3938461698461264,1,85,1,1,NA,7,1,3,2
DEU,2760600393,6.254816592293448,4.585642662971736,1,39,1,3,NA,3,3,2,2
DEU,2760600394,4.077876075398276,2.989645216567651,2,43,1,1,NA,10,2,4,1
DEU,2760600395,3.5157384748184377,2.5775208759665964,1,65,1,2,NA,5,2,2,1
DEU,2760600396,6.254816592293448,4.585642662971736,1,32,1,4,NA,6,2,3,2
DEU,2760600397,3.715530055151909,2.7239956416069715,1,72,5,3,NA,5,1,2,3
DEU,2760600398,4.154703252474793,3.0459701264477954,2,25,6,0,NA,3,2,4,1
DEU,2760600399,3.9580829670672495,2.901820357087426,1,58,1,1,NA,7,2,2,2
DEU,2760600400,1.8537753339594643,1.359072825483478,2,46,6,1,NA,6,2,3,1
DEU,2760600401,1.7382788187538887,1.2743979609632614,2,29,6,0,NA,2,2,1,1
DEU,2760600402,1.7221154446152873,1.2625479799232313,2,31,2,0,NA,6,2,2,1
DEU,2760600403,2.806698309282703,2.057696707685266,2,38,1,1,NA,6,2,2,1
DEU,2760600404,1.7382788187538887,1.2743979609632614,2,24,2,0,NA,6,1,3,1
DEU,2760600405,3.4697035484743197,2.5437709299665103,2,77,6,0,NA,3,2,2,1
DEU,2760600406,1.905232151628556,1.3967977651235748,1,47,1,1,NA,4,2,1,1
DEU,2760600407,0.8695486087222253,0.6374989800016314,1,24,6,0,NA,4,2,2,1
DEU,2760600408,1.4171596325445868,1.0389733376426589,1,24,6,0,NA,5,2,3,1
DEU,2760600409,1.5328607474228029,1.123798201922876,1,35,1,2,NA,9,2,2,1
DEU,2760600410,1.2126622597403836,0.8890485775222753,2,60,1,3,NA,5,2,1,2
DEU,2760600411,4.132197288484335,3.0294701528477526,2,49,1,1,NA,5,1,1,1
DEU,2760600412,0.8695486087222253,0.6374989800016314,1,19,6,0,NA,1,2,3,2
DEU,2760600413,0.7441290093935844,0.5455491271213962,2,64,1,2,NA,6,3,2,1
DEU,2760600414,0.8615692214892449,0.6316489893616165,1,66,2,0,NA,10,2,4,1
DEU,2760600415,1.6954151873356988,1.242973011243181,2,54,6,1,NA,6,2,4,1
DEU,2760600416,0.8615692214892449,0.6316489893616165,1,65,1,2,NA,3,3,3,1
DEU,2760600417,0.39651416557733477,0.29069953488074396,1,80,4,0,NA,1,3,NA,1
DEU,2760600418,0.756098090243055,0.5543241130814186,1,62,1,2,NA,3,2,1,1
DEU,2760600419,1.3452428476114426,0.9862484220025239,1,36,3,2,NA,4,2,4,1
DEU,2760600420,0.9530252751595589,0.6986988820817881,2,43,1,2,NA,3,2,3,2
DEU,2760600421,0.756098090243055,0.5543241130814186,1,62,1,2,NA,2,2,1,3
DEU,2760600422,0.9129237393220163,0.6692989291217128,2,59,1,2,NA,7,2,1,1
DEU,2760600423,1.3452428476114426,0.9862484220025239,1,39,2,0,NA,4,2,1,1
DEU,2760600424,0.6529798552322311,0.4787242340412251,2,60,1,3,NA,5,1,1,1
DEU,2760600425,1.3452428476114426,0.9862484220025239,1,33,6,0,NA,5,2,1,1
DEU,2760600426,0.5045427927315312,0.3698994081609467,2,29,6,0,NA,5,2,4,1
DEU,2760600427,1.3452428476114426,0.9862484220025239,1,34,6,0,NA,1,2,1,1
DEU,2760600428,0.8770164967736044,0.6429739712416455,2,45,1,2,NA,4,2,3,1
DEU,2760600429,0.756098090243055,0.5543241130814186,1,66,1,2,NA,1,1,1,1
DEU,2760600430,0.3687909099345438,0.27037456740069193,2,67,1,2,NA,NA,2,4,1
DEU,2760600431,1.3560866302613903,0.9941984092825442,1,37,2,1,NA,3,2,2,1
DEU,2760600432,0.9007500587999051,0.66037394340169,2,23,2,1,NA,4,2,1,3
DEU,2760600433,0.7657142748571597,0.5613741018014368,1,31,1,0,NA,8,2,4,1
DEU,2760600434,0.7079148673362117,0.5189991696013282,1,76,1,3,NA,3,2,3,1
DEU,2760600435,0.9007500587999051,0.66037394340169,2,24,6,0,NA,4,1,1,1
DEU,2760600436,1.8432384508184774,1.3513478378434585,2,52,1,5,NA,7,2,NA,1
DEU,2760600437,2.510949482480826,1.840872054604711,1,82,1,2,NA,3,NA,NA,1
DEU,2760600438,2.5110517823171463,1.8409470544847113,1,29,2,1,NA,NA,3,NA,NA
DEU,2760600439,3.6012611379821764,2.640220775646757,2,70,3,2,NA,5,NA,3,1
DEU,2760600440,1.9062551499917584,1.3975477639235765,1,44,1,1,NA,6,2,3,1
DEU,2760600441,1.7873827401876143,1.3103979033633537,2,32,1,2,NA,6,2,3,1
DEU,2760600442,1.9062551499917584,1.3975477639235765,1,49,3,2,NA,6,2,NA,1
DEU,2760600443,1.5407378348194631,1.129573192682891,1,28,6,0,NA,4,2,NA,1
DEU,2760600444,1.5266204574072668,1.1192232092428642,1,60,1,2,NA,6,2,NA,1
DEU,2760600445,1.8041599133441373,1.3226978836833851,2,29,2,0,NA,5,2,3,1
DEU,2760600446,2.703580074271879,1.9820968286450724,1,64,1,2,NA,6,3,2,1
DEU,2760600447,2.510949482480826,1.840872054604711,1,79,1,2,NA,5,2,2,1
DEU,2760600448,1.4178757313988286,1.0394983368026602,1,76,1,3,NA,5,2,NA,1
DEU,2760600449,2.7284389344977025,2.000321799485119,1,26,6,0,NA,5,2,NA,1
DEU,2760600450,3.181422609723822,2.332421268125969,1,27,6,0,NA,7,2,2,1
DEU,2760600451,3.181422609723822,2.332421268125969,1,25,6,0,NA,7,1,2,1
DEU,2760600452,2.505527591155852,1.8368970609647008,2,69,3,2,NA,NA,2,2,1
DEU,2760600453,3.856396929764909,2.8272704763672354,1,54,1,3,NA,NA,1,2,1
DEU,2760600454,2.3712079060673483,1.7384222185244491,2,75,1,2,NA,8,2,NA,1
DEU,2760600455,3.856396929764909,2.8272704763672354,1,55,3,1,NA,3,2,3,1
DEU,2760600456,2.1493195610887006,1.5757474788040329,2,52,1,3,NA,5,2,1,1
DEU,2760600457,2.1971958844865833,1.6108474226441227,1,58,3,3,NA,2,1,1,3
DEU,2760600458,1.2246313405898541,0.8978235634822976,2,50,3,2,NA,8,2,4,1
DEU,2760600459,1.2407947147284555,0.9096735445223281,1,50,1,2,NA,7,2,3,1
DEU,2760600460,1.2783387546579916,0.9371985004823986,2,42,1,3,NA,7,2,4,1
DEU,2760600461,1.2407947147284555,0.9096735445223281,1,53,1,0,NA,6,2,2,2
DEU,2760600462,1.2246313405898541,0.8978235634822976,2,59,1,2,NA,6,2,1,1
DEU,2760600463,1.266471973644841,0.9284985144023762,1,46,6,1,NA,10,2,3,1
DEU,2760600464,1.2783387546579916,0.9371985004823986,2,46,6,0,NA,NA,2,4,1
DEU,2760600465,1.9535176743717193,1.4321977084836652,2,18,6,0,NA,5,2,4,1
DEU,2760600466,1.2783387546579916,0.9371985004823986,2,47,1,1,NA,7,2,3,1
DEU,2760600467,1.266471973644841,0.9284985144023762,1,48,1,2,NA,5,2,3,2
DEU,2760600468,1.1986471821645075,0.8787735939622489,2,18,6,0,NA,7,2,4,1
DEU,2760600469,1.6682034308745093,1.22302304316313,1,18,2,0,NA,4,2,2,1
DEU,2760600470,0.23569882288188318,0.1727997235204422,1,53,1,2,NA,3,2,3,1
DEU,2760600471,0.5013714978056031,0.36757441188094064,2,62,1,3,NA,4,2,3,1
DEU,2760600472,0.3566172294124327,0.2614495816806691,1,68,1,2,NA,4,2,2,1
DEU,2760600473,0.3076156078150273,0.2255246391605772,1,76,1,2,NA,5,2,1,1
DEU,2760600474,0.3566172294124327,0.2614495816806691,1,60,1,1,NA,2,2,2,1
DEU,2760600475,0.5393247370804203,0.39539936736101194,2,51,1,2,NA,4,2,3,1
DEU,2760600476,0.5393247370804203,0.39539936736101194,2,52,6,1,NA,4,2,3,1
DEU,2760600477,0.5013714978056031,0.36757441188094064,2,64,1,2,NA,3,2,3,2
DEU,2760600478,0.38966007654387724,0.28567454292073113,2,49,1,2,NA,4,2,2,1
DEU,2760600479,0.38966007654387724,0.28567454292073113,2,47,1,3,NA,5,2,3,1
DEU,2760600480,1.498897201764476,1.0988982417628121,2,20,6,0,NA,6,2,4,1
DEU,2760600481,0.17953621274205947,0.13162478940033684,1,60,6,0,NA,4,2,2,1
DEU,2760600482,0.25247599603840615,0.18509970384047372,2,60,1,2,NA,6,2,4,1
DEU,2760600483,0.8549197321284279,0.626773997161604,1,42,1,3,NA,4,3,3,1
DEU,2760600484,0.6774295161127737,0.49664920536127105,2,44,1,2,NA,3,2,2,2
DEU,2760600485,0.43037541139934143,0.3155244951608075,1,48,1,1,NA,10,2,3,1
DEU,2760600486,0.31211680061311875,0.22882463388058558,1,60,2,2,NA,5,3,2,1
DEU,2760600487,0.45994006409589705,0.3371994604808629,2,26,6,0,NA,7,2,4,2
DEU,2760600488,0.502905995350407,0.36869941008094353,1,32,6,0,NA,4,2,2,1
DEU,2760600489,0.9376802997115197,0.6874489000817593,2,51,1,2,NA,4,2,2,1
DEU,2760600490,1.6641114374216988,1.2200230479631224,2,72,1,1,NA,3,1,1,1
DEU,2760600491,0.6774295161127737,0.49664920536127105,2,46,2,2,NA,5,2,2,1
DEU,2760600492,0.8549197321284279,0.626773997161604,1,47,2,4,NA,2,2,1,2
DEU,2760600493,0.8716969052849508,0.6390739774816354,2,65,3,2,NA,3,2,3,1
DEU,2760600494,0.34106765429175284,0.2500495999206399,2,47,6,0,NA,6,2,2,1
DEU,2760600495,0.47201144478168794,0.3460494463208856,2,54,1,6,NA,5,2,1,1
DEU,2760600496,0.48029773152362915,0.35212443660090115,1,55,1,2,NA,6,2,3,1
DEU,2760600497,1.345345147447763,0.9863234218825241,2,53,1,0,NA,NA,1,2,1
DEU,2760600498,0.5001438997697599,0.3666744133209384,2,62,1,2,NA,6,2,4,1
DEU,2760600499,0.3719622048604719,0.27269956368069787,1,55,1,2,NA,5,2,2,1
DEU,2760600500,0.12163450538479129,0.08917485732022822,1,64,1,2,NA,5,2,3,1
DEU,2760600501,0.33329286673141295,0.24434960904062536,1,49,3,1,NA,4,3,2,3
DEU,2760600502,0.264138177378916,0.1936496901604956,2,45,1,1,NA,5,2,3,1
DEU,2760600503,0.3562080300671516,0.26114958216066836,2,26,1,0,NA,3,2,2,3
DEU,2760600504,0.19610878622594188,0.14377476996036795,1,31,6,1,NA,4,2,3,1
DEU,2760600505,0.3719622048604719,0.27269956368069787,1,56,3,0,NA,3,2,3,1
DEU,2760600506,0.24173451322477865,0.17722471644045354,1,62,1,1,NA,5,2,1,3
DEU,2760600507,0.3656196150086157,0.268049571120686,2,58,1,0,NA,6,2,1,3
DEU,2760600508,0.3656196150086157,0.268049571120686,2,58,1,1,NA,3,1,4,1
DEU,2760600509,0.389557776707557,0.28559954304073093,1,39,1,2,NA,6,2,1,1
DEU,2760600510,0.0905353551434317,0.06637489380016987,2,33,2,4,NA,3,2,2,1
DEU,2760600511,0.389557776707557,0.28559954304073093,1,38,6,1,NA,4,2,3,1
DEU,2760600512,0.3656196150086157,0.268049571120686,2,51,1,1,NA,4,2,4,1
DEU,2760600513,0.7079148673362117,0.5189991696013282,1,70,1,3,NA,6,1,1,1
DEU,2760600514,0.6058196306885903,0.4441492893611366,2,61,1,4,NA,7,2,1,3
DEU,2760600515,1.3560866302613903,0.9941984092825442,1,37,3,1,NA,6,1,3,1
DEU,2760600516,0.7079148673362117,0.5189991696013282,1,77,5,3,NA,6,2,2,1
DEU,2760600517,0.4343651050158316,0.31844949048081495,1,21,6,0,NA,6,2,2,3
DEU,2760600518,0.8289355737030815,0.6077240276415553,2,19,6,0,NA,5,2,2,1
DEU,2760600519,0.7233621426205712,0.5303241514813573,2,42,6,2,NA,6,2,1,1
DEU,2760600520,0.5792216732453224,0.42464932056108673,1,20,6,0,NA,7,2,1,1
DEU,2760600521,1.105452031276749,0.8104487032820741,2,28,6,0,NA,5,2,3,1
DEU,2760600522,0.6929790912334535,0.5080491871213002,2,50,4,3,NA,5,2,1,3
DEU,2760600523,0.7630544791128329,0.5594241049214318,1,24,6,0,NA,5,3,2,2
DEU,2760600524,0.8512369380208984,0.6240740014815971,1,55,6,0,NA,1,2,2,1
DEU,2760600525,0.5380971390445771,0.3944993688010096,2,43,6,2,NA,5,2,1,1
DEU,2760600526,0.7022883763385973,0.5148741762013177,1,84,5,1,NA,6,3,2,2
DEU,2760600527,1.0072441884092977,0.7384488184818899,2,77,5,1,NA,6,1,4,1
DEU,2760600528,0.7630544791128329,0.5594241049214318,1,25,6,0,NA,5,2,3,3
DEU,2760600529,0.756098090243055,0.5543241130814186,1,63,1,1,NA,5,2,2,1
DEU,2760600530,0.9441251893996963,0.6921738925217714,1,41,2,0,NA,5,3,2,2
DEU,2760600531,0.8223883841785846,0.602924035321543,2,26,6,0,NA,7,2,2,1
DEU,2760600532,1.3452428476114426,0.9862484220025239,1,36,1,2,NA,3,1,2,2
DEU,2760600533,0.5331867469012045,0.3908993745610003,1,46,3,2,NA,4,2,2,3
DEU,2760600534,0.6529798552322311,0.4787242340412251,2,67,1,0,NA,6,1,2,1
DEU,2760600535,1.0072441884092977,0.7384488184818899,2,75,5,3,NA,2,3,2,1
DEU,2760600536,0.756098090243055,0.5543241130814186,1,65,1,3,NA,4,3,2,1
DEU,2760600537,0.7077102676635711,0.5188491698413278,1,51,1,1,NA,5,2,3,3
DEU,2760600538,1.2560373903401745,0.9208485266423566,2,74,5,3,NA,6,2,1,2
DEU,2760600539,0.9515930774510754,0.6976488837617855,1,75,1,2,NA,2,2,3,1
DEU,2760600540,1.2912285340343446,0.9466484853624227,2,40,1,1,NA,4,2,2,1
DEU,2760600541,1.3649867160212532,1.000723398842561,2,33,6,0,NA,2,3,2,1
DEU,2760600542,1.024532860747422,0.7511237982019223,1,60,1,2,NA,5,2,1,1
DEU,2760600543,0.537278740354015,0.39389936976100803,1,77,1,3,NA,7,3,1,3
DEU,2760600544,1.1884171985324814,0.8712736059622298,2,40,1,1,NA,5,2,1,1
DEU,2760600545,1.279361753021194,0.9379484992824003,1,47,1,2,NA,4,2,2,1
DEU,2760600546,1.364782116348613,1.000573399082561,2,70,1,1,NA,5,2,4,1
DEU,2760600547,0.5839274657160544,0.42809931504109555,1,26,2,0,NA,5,2,2,1
DEU,2760600548,0.9515930774510754,0.6976488837617855,1,19,6,0,NA,6,2,2,1
DEU,2760600549,0.7077102676635711,0.5188491698413278,1,50,3,2,NA,7,3,2,1
DEU,2760600550,0.942897591363853,0.6912738939617691,1,66,1,2,NA,5,2,3,1
DEU,2760600551,1.1039175337319451,0.8093237050820712,2,34,1,2,NA,5,2,4,1
DEU,2760600552,4.954278773153959,3.6321691885292955,1,55,6,1,NA,2,2,1,3
DEU,2760600553,1.105452031276749,0.8104487032820741,2,23,2,0,NA,7,2,2,1
DEU,2760600554,5.644495768806765,4.13819337889059,2,75,1,2,NA,5,2,2,1
DEU,2760600555,4.276440057695904,3.1352199836480232,1,24,2,1,NA,8,1,1,1
DEU,2760600556,2.827772075564677,2.073146682965306,2,19,6,0,NA,NA,1,3,1
DEU,2760600557,3.935577003076792,2.885320383487384,1,70,1,2,NA,NA,1,2,1
DEU,2760600558,0.84694034489544745,0.6209240065215891,2,54,1,3,NA,7,2,4,1
DEU,2760600559,1.1884171985324814,0.8712736059622298,2,44,1,7,NA,4,2,1,2
DEU,2760600560,1.1773688162098932,0.863173618922209,1,41,1,2,NA,5,2,1,1
DEU,2760600561,1.1384948784081936,0.8346736645221361,2,59,1,1,NA,NA,2,3,1
DEU,2760600562,0.9515930774510754,0.6976488837617855,1,74,1,2,NA,4,3,4,1
DEU,2760600563,0.6773272162764534,0.49657420548127085,2,34,6,0,NA,7,2,2,1
DEU,2760600564,1.2370096207846057,0.9068985489623209,2,58,1,3,NA,6,2,1,1
DEU,2760600565,1.1773688162098932,0.863173618922209,1,45,6,0,NA,5,2,1,1
DEU,2760600566,0.4343651050158316,0.31844949048081495,1,21,6,0,NA,5,2,2,3
DEU,2760600567,1.65296075526279,1.2118480610431013,1,25,6,0,NA,4,2,2,2
DEU,2760600568,0.7691924692920485,0.5639240977214433,1,29,2,0,NA,4,2,4,1
DEU,2760600569,1.0153258754785985,0.744373809001905,2,70,1,4,NA,4,1,2,1
DEU,2760600570,0.7079148673362117,0.5189991696013282,1,88,5,1,NA,5,1,1,1
DEU,2760600571,0.6968664850136235,0.5108991825613075,2,48,1,2,NA,7,2,3,1
DEU,2760600572,0.7782971547245519,0.5705990870414603,2,67,1,1,NA,6,3,3,1
DEU,2760600573,0.8370172607723821,0.6136490181615705,1,78,5,2,NA,6,3,1,1
DEU,2760600574,0.690421595325447,0.5061741901212954,1,44,1,2,NA,6,2,2,1
DEU,2760600575,0.5580456071270281,0.409124345401047,1,24,6,0,NA,7,3,2,3
DEU,2760600576,0.690421595325447,0.5061741901212954,1,46,2,0,NA,6,2,3,1
DEU,2760600577,0.6968664850136235,0.5108991825613075,2,46,3,3,NA,6,3,4,1
DEU,2760600578,1.1822792083532656,0.8667736131622181,2,51,1,1,NA,6,2,4,1
DEU,2760600579,0.690421595325447,0.5061741901212954,1,47,1,2,NA,6,2,3,2
DEU,2760600580,0.6968664850136235,0.5108991825613075,2,49,1,3,NA,3,2,3,1
DEU,2760600581,1.304322913083338,0.9562484700024473,2,92,5,4,NA,4,2,1,2
DEU,2760600582,1.304322913083338,0.9562484700024473,2,84,1,2,NA,5,2,1,2
DEU,2760600583,0.5580456071270281,0.409124345401047,1,27,6,0,NA,3,2,2,1
DEU,2760600584,0.5135451783277143,0.37649939760096357,1,72,3,0,NA,7,3,1,2
DEU,2760600585,1.9075850478639218,1.398522762363579,1,70,1,3,NA,3,3,2,1
DEU,2760600586,2.2130523591162237,1.6224724040441523,2,32,1,0,NA,7,2,2,2
DEU,2760600587,1.461762361180221,1.0716732853227429,2,48,1,1,NA,4,2,3,3
DEU,2760600588,2.3122832003468776,1.6952222876443386,1,54,1,2,NA,4,3,3,2
DEU,2760600589,2.4271659165345314,1.779447152884554,2,19,6,0,NA,NA,2,3,1
DEU,2760600590,2.36026182358108,1.7303972313644282,1,43,1,1,NA,NA,3,1,2
DEU,2760600591,0.194983488026419,0.14294977128036582,2,65,1,2,NA,4,2,4,1
DEU,2760600592,0.23764251977196818,0.17422472124044586,1,70,1,2,NA,5,2,1,1
DEU,2760600593,0.21339745856406614,0.1564497496804004,1,55,6,0,NA,8,2,2,3
DEU,2760600594,0.4240328215474852,0.3108745026007956,1,52,2,2,NA,5,2,1,1
DEU,2760600595,0.4439812896299362,0.325499479200833,1,35,2,0,NA,4,2,4,1
DEU,2760600596,1.4173642322172273,1.0391233374026594,1,45,1,2,NA,3,3,1,1
DEU,2760600597,0.7504715992454406,0.5501991196814081,2,34,1,1,NA,7,2,1,1
DEU,2760600598,1.135118983809625,0.8321986684821296,1,62,3,1,NA,5,2,1,1
DEU,2760600599,0.8078618074211075,0.5922740523615158,2,48,6,0,NA,4,3,3,1
DEU,2760600600,1.3886179782112338,1.0180483711226054,1,52,1,2,NA,8,2,1,1
DEU,2760600601,1.3705109071825472,1.0047733923625712,2,58,1,1,NA,6,3,1,1
DEU,2760600602,1.0446859285025136,0.7658987745619601,1,69,1,2,NA,8,3,2,2
DEU,2760600603,0.5265372575403876,0.38602438236098796,1,58,1,3,NA,10,2,2,2
DEU,2760600604,0.41748563202298844,0.3060745102807833,2,81,5,2,NA,4,1,3,3
DEU,2760600605,0.3660288143538967,0.26834957064068676,1,79,1,2,NA,4,2,3,1
